work_id,category,state,district,sanctioned_amt,norm_cost,norm_duration,shap_norm_cost,shap_norm_duration,primary_driver
625,School Infrastructure,Chhattisgarh,Raipur,3711832.93,1.7167957894428172,1.288888888888889,-1.2426938312308928,0.09846920518984262,Cost Multiplier
626,Street Lighting,Chhattisgarh,Raipur,365582.18,0.5346289513963057,0.45454545454545453,-0.123283778545944,-0.8925553614647082,Timeline Duration
627,Health Centre Infrastructure,Chhattisgarh,Raipur,2537795.73,0.8470297791779837,1.2895927601809956,0.4587726266766606,0.31442617427404784,Cost Multiplier
628,Health Centre Infrastructure,Chhattisgarh,Raipur,3762881.37,1.255921640274826,0.5158371040723982,-0.08802959026714625,-0.3087658570183343,Timeline Duration
629,Street Lighting,Madhya Pradesh,Chhindwara,837612.66,1.224928354254221,1.2727272727272727,-0.02163295883368027,0.20921626965523166,Timeline Duration
630,Community Hall Construction,Madhya Pradesh,Chhindwara,2852904.39,1.5959998383471543,1.165137614678899,-0.06771661558380809,0.690471856425555,Timeline Duration
631,Sanitation & Drainage,Madhya Pradesh,Chhindwara,772312.9,0.677200811291084,6.4655172413793105,0.3572810552607203,-5.656989534185979,Timeline Duration
632,Sanitation & Drainage,Madhya Pradesh,Chhindwara,644908.97,0.5654869647948355,1.1120689655172413,0.13760342479473162,0.8374474498292834,Timeline Duration
633,Rural Roads,Madhya Pradesh,Chhindwara,4880259.16,1.413525673838683,0.8393782383419689,0.36527685452664493,0.9363609218191855,Timeline Duration
634,Sports Infrastructure,Madhya Pradesh,Chhindwara,1036995.55,0.5218259154605681,1.2417582417582418,0.1564742017517766,0.6797662423997194,Timeline Duration
635,Electrification,Gujarat,Navsari,1257092.76,1.2146679199465555,0.8315789473684211,0.08095175780022523,0.8495101520264999,Timeline Duration
636,Street Lighting,Gujarat,Navsari,749938.91,1.096713885410357,1.196969696969697,0.4395413410684348,0.7172565828080485,Timeline Duration
637,Irrigation Facilities,Gujarat,Navsari,2387559.77,0.7294035791650966,1.481651376146789,0.5442550928854157,-0.8546057762758502,Timeline Duration
638,Street Lighting,Gujarat,Navsari,535887.54,0.7836842418756458,0.7121212121212122,0.6234351680614162,0.7412272481366402,Timeline Duration
639,Sanitation & Drainage,Gujarat,Navsari,1822656.53,1.5981922363604077,1.0603448275862069,-0.09982607424052041,0.916696682310123,Timeline Duration
640,Rural Roads,Gujarat,Navsari,1171013.12,0.3391740182752792,0.6528497409326425,-1.2575258340104294,0.5011617987686329,Cost Multiplier
641,School Infrastructure,Gujarat,Navsari,2940313.5,1.3599528673942425,0.7666666666666667,0.11468506109058736,0.8844100627158585,Timeline Duration
642,Electrification,Gujarat,Navsari,1424599.42,1.3765215020795039,0.968421052631579,0.33695708164806804,1.16174321332183,Timeline Duration
643,Sports Infrastructure,Andhra Pradesh,Anakapalle,1201169.57,0.6044398266594557,0.8571428571428571,0.2982003861861686,1.0492943384022555,Timeline Duration
644,Street Lighting,Andhra Pradesh,Anakapalle,958637.62,1.4019157759539873,1.3181818181818181,0.11687660299450306,0.012953303041593228,Cost Multiplier
645,Electrification,Andhra Pradesh,Anakapalle,1604312.83,1.5501698762147607,1.1157894736842104,0.2045516279502521,0.8002962100656409,Timeline Duration
646,Street Lighting,Andhra Pradesh,Anakapalle,870050.95,1.272366248978163,1.1666666666666667,-0.008952480103651926,0.712556512713556,Timeline Duration
647,Sanitation & Drainage,Andhra Pradesh,Anakapalle,1222743.59,1.0721599382180105,3.8793103448275863,0.4988125854380107,-3.6824500894796492,Timeline Duration
648,Sports Infrastructure,Andhra Pradesh,Anakapalle,825915.07,0.41560823235493066,1.2362637362637363,-0.4790499031029936,0.6481603360096788,Timeline Duration
649,Drinking Water Supply,Karnataka,Dakshina Kannada,710722.63,0.4729989301659915,0.6830985915492958,-0.09605113917457808,0.6971395361226733,Timeline Duration
650,Sanitation & Drainage,Karnataka,Dakshina Kannada,1133357.02,0.9937815274436634,2.663793103448276,0.4840095412469323,-3.4377266608445933,Timeline Duration
651,Street Lighting,Karnataka,Dakshina Kannada,652163.7,0.9537269980438733,6.878787878787879,0.45925416650108786,-5.669251480202371,Timeline Duration
652,Sports Infrastructure,Karnataka,Dakshina Kannada,976343.75,0.49130535916760104,1.1813186813186813,0.10621565704449915,0.7309956150616399,Timeline Duration
653,Community Hall Construction,Karnataka,Dakshina Kannada,1614328.95,0.9031037816304567,1.2522935779816513,0.519357132872499,0.5404808607881318,Timeline Duration
654,Drinking Water Supply,Karnataka,Dakshina Kannada,1922039.56,1.2791525374909096,1.0985915492957747,-0.01361967005253882,0.8619172801795544,Timeline Duration
655,School Infrastructure,Karnataka,Dakshina Kannada,1046481.2,0.48401815269499926,1.2555555555555555,0.03726093159640902,0.5895338811995432,Timeline Duration
656,Drinking Water Supply,Karnataka,Dakshina Kannada,827329.57,0.5506029848869308,0.5704225352112676,-0.06816067911122273,0.125580349209787,Timeline Duration
657,Irrigation Facilities,Goa,South Goa,1281907.0,0.3916247734216059,1.1926605504587156,-0.8994557062633912,0.6567329866100842,Cost Multiplier
658,Health Centre Infrastructure,Goa,South Goa,1512437.22,0.504800031512845,0.8416289592760181,0.07555829154932842,0.898069137417539,Timeline Duration
659,Sanitation & Drainage,Goa,South Goa,1542723.39,1.3527334986968769,0.7327586206896551,0.18230132591516063,0.8416124525048798,Timeline Duration
660,Sports Infrastructure,Goa,South Goa,1954277.71,0.9834109269658221,0.7032967032967034,0.5293755538432298,0.6484960826943006,Timeline Duration
661,Health Centre Infrastructure,Goa,South Goa,4302875.15,1.436153172239333,1.0452488687782806,0.3913649470767535,1.0534212884218985,Timeline Duration
662,Rural Roads,Goa,South Goa,4291239.21,1.2429210410863154,0.6683937823834197,0.21045453258842356,0.6401446450119856,Timeline Duration
663,Drinking Water Supply,Goa,South Goa,2140302.51,1.4244105291280595,1.1267605633802817,0.2405277775344707,0.7110623125047524,Timeline Duration
664,School Infrastructure,Goa,South Goa,3743753.99,1.7315599079891095,0.85,-1.314576642313836,0.9626091352804534,Cost Multiplier
665,School Infrastructure,Telangana,Bhongir,3851482.92,1.7813866585226201,0.45555555555555555,-1.8166639891093936,-0.6260391266835832,Cost Multiplier
666,Electrification,Telangana,Bhongir,571034.94,0.5517634377168842,4.6421052631578945,0.03791947516635396,-4.341050703752381,Timeline Duration
667,Drinking Water Supply,Telangana,Bhongir,1184706.88,0.78844413157393,1.0140845070422535,0.687081774014181,1.0002175441853118,Timeline Duration
668,Rural Roads,Telangana,Bhongir,5404392.26,1.5653363808255343,0.5854922279792746,0.23343937296791875,0.30389744817167735,Timeline Duration
669,Electrification,Telangana,Bhongir,752749.15,0.7273450880999726,0.5157894736842106,0.5236312070081576,-0.28268776896633163,Cost Multiplier
670,Rural Roads,Uttar Pradesh,Bijnor,2542547.13,0.736427211623708,1.5233160621761659,0.569506369353973,-1.1055966517524491,Timeline Duration
671,Electrification,Uttar Pradesh,Bijnor,1426358.6,1.378221312610122,0.8315789473684211,0.2502111790755153,0.8940324098402068,Timeline Duration
672,Community Hall Construction,Uttar Pradesh,Bijnor,1436309.07,0.8035141491497904,1.0229357798165137,0.589992429259764,1.0290529579494383,Timeline Duration
673,Community Hall Construction,Uttar Pradesh,Bijnor,1195316.11,0.6686954967788982,0.6467889908256881,0.4556251321570511,0.5167680744583611,Timeline Duration
674,Sanitation & Drainage,Uttar Pradesh,Bijnor,636048.17,0.5577173924509216,9.827586206896552,0.021108168909495923,-7.060931838561324,Timeline Duration
675,Irrigation Facilities,Uttar Pradesh,Bijnor,2243857.56,0.6855023090796426,1.2798165137614679,0.5302469590647857,0.3752922617702604,Cost Multiplier
676,School Infrastructure,Uttar Pradesh,Bijnor,852019.6,0.39407583514346195,0.9888888888888889,-1.0740360516992313,0.9426613333274984,Cost Multiplier
677,Health Centre Infrastructure,Uttar Pradesh,Bijnor,1322298.77,0.4413382928816022,1.009049773755656,-0.4281967629663212,0.833839582234735,Timeline Duration
678,Sports Infrastructure,Rajasthan,Chittorgarh,740047.92,0.3723990747488639,0.9945054945054945,-1.174715102434297,0.9569747235452244,Cost Multiplier
679,Sports Infrastructure,Rajasthan,Chittorgarh,559433.23,0.28151206375361254,1.1538461538461537,-1.782300651406075,0.6178385366734299,Cost Multiplier
680,Health Centre Infrastructure,Rajasthan,Chittorgarh,2273981.04,0.7589774209944478,1.1221719457013575,0.55291559581154,0.7376641474220863,Timeline Duration
681,Sports Infrastructure,Rajasthan,Chittorgarh,1087147.25,0.5470627226622998,1.3956043956043955,0.21591005874921987,-0.15203650629256413,Cost Multiplier
682,Street Lighting,Rajasthan,Chittorgarh,1137299.23,1.6631912823505948,1.2272727272727273,-0.6253420122710975,0.4467024148483056,Cost Multiplier
683,Drinking Water Supply,Rajasthan,Chittorgarh,2483439.43,1.6527744353968856,3.2535211267605635,-0.5460802519093506,-3.7118783591195124,Timeline Duration
684,Sanitation & Drainage,Rajasthan,Chittorgarh,1453619.74,1.2746031656815968,3.9741379310344827,-0.0950506916767055,-3.9164142251636864,Timeline Duration
685,Health Centre Infrastructure,Uttar Pradesh,Nagina,3263916.8,1.0893842611829563,0.9457013574660633,0.36639174235185445,1.025152717915064,Timeline Duration
686,Rural Roads,Uttar Pradesh,Nagina,4150866.43,1.2022632559292443,0.8082901554404145,0.22521831936670614,0.9207175237418939,Timeline Duration
687,Street Lighting,Uttar Pradesh,Nagina,415514.8,0.6076506295072853,3.409090909090909,0.15945316436971382,-3.7451322042758375,Timeline Duration
688,Rural Roads,Uttar Pradesh,Nagina,1368225.17,0.39629481590631277,0.5544041450777202,-0.844772858723587,0.03130413101035331,Cost Multiplier
689,Community Hall Construction,Uttar Pradesh,Nagina,2540973.45,1.421496363375995,0.8211009174311926,0.3542857826922978,0.9463988940368759,Timeline Duration
690,Street Lighting,Uttar Pradesh,Nagina,329165.97,0.4813737293662613,1.2121212121212122,0.03448073513224281,0.7384506861357019,Timeline Duration
691,Community Hall Construction,Gujarat,Surendranagar,1002352.12,0.5607456832743446,0.9495412844036697,0.023341973608250032,0.9893815058271376,Timeline Duration
692,Rural Roads,Gujarat,Surendranagar,2324253.04,0.6732001799137256,1.150259067357513,0.4169226588905992,0.6328262760598972,Timeline Duration
693,Rural Roads,Gujarat,Surendranagar,849434.2,0.2460314115647544,0.35233160621761656,-2.2176938528890298,-1.5676372101913456,Cost Multiplier
694,Electrification,Gujarat,Surendranagar,1056114.89,1.0204727268184133,7.431578947368421,0.407316814372686,-5.987411598890538,Timeline Duration
695,Sanitation & Drainage,Gujarat,Surendranagar,1999001.24,1.7528196945821866,0.9396551724137931,-1.5236759761271954,1.0779833153261713,Cost Multiplier
696,Drinking Water Supply,Gujarat,Surendranagar,1305222.37,0.868649397921549,1.1338028169014085,0.5460168487154636,0.7936225148527251,Timeline Duration
697,Sports Infrastructure,Punjab,Jalandhar,2355055.09,1.1850858745722876,1.2692307692307692,0.1507678994826612,0.3483422148554938,Timeline Duration
698,Sanitation & Drainage,Punjab,Jalandhar,1772182.09,1.5539338383491055,1.0086206896551724,0.28720879064650834,0.9859713240335339,Timeline Duration
699,Street Lighting,Punjab,Jalandhar,1136038.99,1.6613483019577657,4.166666666666667,-0.5725075968199661,-4.108011238900879,Timeline Duration
700,Electrification,Punjab,Jalandhar,552369.28,0.5337277134425439,0.3473684210526316,-0.18537934216793034,-1.963979288631661,Timeline Duration
701,Rural Roads,Punjab,Jalandhar,2367011.19,0.6855847154085262,1.4145077720207253,0.5248525727590037,-0.5237415677634826,Cost Multiplier
702,School Infrastructure,Punjab,Jalandhar,1013558.85,0.468790917815502,1.5,0.025667674823178995,-0.7222438848582823,Timeline Duration
703,School Infrastructure,Punjab,Jalandhar,2989029.94,1.3824851797708784,1.5277777777777777,-0.010003383984064381,-1.4012757297307055,Timeline Duration
704,Electrification,Maharashtra,Nanded,1437822.95,1.3892987594073172,0.6421052631578947,0.30251258171570033,0.6172284406369715,Timeline Duration
705,School Infrastructure,Maharashtra,Nanded,1204783.01,0.5572358556451095,0.6888888888888889,-0.019931696583809465,0.6427451772058252,Timeline Duration
706,Community Hall Construction,Maharashtra,Nanded,2633325.77,1.4731610067154741,1.2339449541284404,0.38463236870666956,0.5369407558668209,Timeline Duration
707,Sanitation & Drainage,Maharashtra,Nanded,1635532.65,1.4341130874196928,0.43103448275862066,0.3055105944105909,-0.9211193168593881,Timeline Duration
708,Community Hall Construction,Maharashtra,Nanded,2540369.9,1.4211587194977733,1.0963302752293578,0.28533608627263757,0.856856575657537,Timeline Duration
709,Electrification,Maharashtra,Nanded,746216.01,0.7210324309699453,1.2842105263157895,0.4193863695129273,0.32607138250204504,Cost Multiplier
710,Street Lighting,Uttar Pradesh,Bareilly,211753.22,0.30966881909668365,1.6818181818181819,-1.1391719654131915,-1.6830326007821315,Timeline Duration
711,Community Hall Construction,Uttar Pradesh,Bareilly,2641946.99,1.4779839744162444,2.926605504587156,0.3020414186594569,-3.5314783221249804,Timeline Duration
712,Street Lighting,Uttar Pradesh,Bareilly,861793.62,1.2602906940940786,1.0606060606060606,-0.08723999188620209,0.9259452981142368,Timeline Duration
713,Rural Roads,Uttar Pradesh,Bareilly,1480683.55,0.4288674318590088,1.2849740932642486,-0.2857538398710277,0.45330453768269957,Timeline Duration
714,Sports Infrastructure,Uttar Pradesh,Bareilly,1373244.71,0.691029655765767,0.7417582417582418,0.49542975683724455,0.91166969172476,Timeline Duration
715,Community Hall Construction,Uttar Pradesh,Bareilly,1441389.48,0.8063562820888255,4.155963302752293,0.5704460265426163,-3.9895052792552765,Timeline Duration
716,Irrigation Facilities,Uttar Pradesh,Bareilly,3820469.46,1.1671599317553183,0.463302752293578,0.2800700684555714,-0.7012766056594091,Timeline Duration
717,Electrification,Maharashtra,Kolhapur,1729560.81,1.67119094020061,0.7473684210526316,-0.5545823680852,0.999594292579617,Timeline Duration
718,Health Centre Infrastructure,Maharashtra,Kolhapur,3382267.46,1.1288856805526581,1.1538461538461537,0.3332680377902319,0.6959806951169539,Timeline Duration
719,Electrification,Maharashtra,Kolhapur,1138121.96,1.0997121913252421,0.9157894736842105,0.30711780508284003,1.0147632764493357,Timeline Duration
720,Street Lighting,Maharashtra,Kolhapur,463281.51,0.6775048715246382,1.0303030303030303,0.4847584871205039,0.9681839941447874,Timeline Duration
721,Drinking Water Supply,Maharashtra,Kolhapur,1166352.4,0.7762288888937398,1.1549295774647887,0.6651552997178024,0.6506923427592325,Cost Multiplier
722,Community Hall Construction,Maharashtra,Kolhapur,2655008.61,1.485291034365965,1.0091743119266054,0.39707728107797435,0.977111352893653,Timeline Duration
723,Rural Roads,Maharashtra,Kolhapur,3724980.29,1.0789089476260647,5.580310880829016,0.48001506641259684,-4.884748550690804,Timeline Duration
724,Health Centre Infrastructure,Uttar Pradesh,Robertsganj,803131.56,0.26805796064511056,0.8642533936651584,-2.080480778596309,0.8804277682826539,Cost Multiplier
725,Electrification,Uttar Pradesh,Robertsganj,1084224.7,1.0476338763606259,0.42105263157894735,0.4663922191841114,-1.010146606514737,Timeline Duration
726,Community Hall Construction,Uttar Pradesh,Robertsganj,2005360.97,1.1218587609056512,1.0504587155963303,0.31873637332654475,1.0215346621382888,Timeline Duration
727,Street Lighting,Uttar Pradesh,Robertsganj,832257.39,1.2170967843879215,0.6212121212121212,0.18579714991513674,0.4660087313498565,Timeline Duration
728,Rural Roads,Uttar Pradesh,Robertsganj,4073754.65,1.1799284828748149,1.2487046632124352,0.12955912475521494,0.49497804501460063,Timeline Duration
729,Sanitation & Drainage,Uttar Pradesh,Robertsganj,1986408.18,1.7417774985387988,1.1896551724137931,-1.4879385312498594,0.5122042529947106,Cost Multiplier
730,Rural Roads,Chhattisgarh,Sarguja,2512659.05,0.7277703827470742,2.626943005181347,0.3286721722009233,-3.5634569507613967,Timeline Duration
731,Rural Roads,Chhattisgarh,Sarguja,2761211.11,0.7997613788349731,2.461139896373057,0.34150677236377097,-3.522758413512645,Timeline Duration
732,Irrigation Facilities,Chhattisgarh,Sarguja,2374721.02,0.7254813191573373,3.536697247706422,0.4216839123433288,-3.67730372935238,Timeline Duration
733,Community Hall Construction,Chhattisgarh,Sarguja,1362932.22,0.7624649499025545,0.44954128440366975,0.552152074240205,-0.7329523544758896,Timeline Duration
734,Irrigation Facilities,Chhattisgarh,Sarguja,4123468.77,1.2597267374016352,0.8440366972477065,-0.1201656218274691,0.9273938295123668,Timeline Duration
735,School Infrastructure,Chhattisgarh,Sarguja,2841574.81,1.3142842798139553,1.0,0.2933701115891292,1.029502306631362,Timeline Duration
736,Irrigation Facilities,Chhattisgarh,Sarguja,5220049.65,1.5947340652877184,0.3394495412844037,0.10647598036167383,-1.7972609051740158,Timeline Duration
737,Rural Roads,Chhattisgarh,Sarguja,1198804.7,0.3472236137083507,0.8756476683937824,-1.3239385825568288,0.8258089001614671,Cost Multiplier
738,Irrigation Facilities,Bihar,Hajipur,5175718.81,1.5811909181088748,0.9724770642201835,0.14799408033601544,1.1205610553221834,Timeline Duration
739,Drinking Water Supply,Bihar,Hajipur,1655830.54,1.1019855579330236,0.676056338028169,0.20618264724151883,0.556074897091682,Timeline Duration
740,Irrigation Facilities,Bihar,Hajipur,5038233.37,1.5391888818544746,0.8577981651376146,0.22971216972204142,1.008791189584421,Timeline Duration
741,Street Lighting,Bihar,Hajipur,1223184.12,1.788789714641488,8.454545454545455,-1.41313611166496,-5.791057536202686,Timeline Duration
742,Sports Infrastructure,Bihar,Hajipur,1380635.12,0.6947485795970979,0.8571428571428571,0.5241275312723822,1.037281601678111,Timeline Duration
743,Electrification,Bihar,Hajipur,1564945.26,1.5121308977982035,0.8105263157894737,0.3502904564491743,1.0294362195403701,Timeline Duration
744,Sanitation & Drainage,Bihar,Hajipur,1802353.3,1.58038939527381,0.6379310344827587,0.1723620493889883,0.6340210681360949,Timeline Duration
745,Street Lighting,Bihar,Hajipur,280034.78,0.40952406593202983,1.3333333333333333,-0.585545950116271,0.12963402596302345,Cost Multiplier
746,Sanitation & Drainage,Tamil Nadu,Tiruvannamalai,971014.65,0.8514319892306964,0.7327586206896551,0.38013596677351813,0.810657247676103,Timeline Duration
747,Sanitation & Drainage,Tamil Nadu,Tiruvannamalai,1544763.96,1.3545227678642004,0.3448275862068966,0.23846206872851458,-1.6994596397885338,Timeline Duration
748,Street Lighting,Tamil Nadu,Tiruvannamalai,592108.56,0.8659021031757528,0.7272727272727273,0.41422586258728267,0.7542832220035914,Timeline Duration
749,Street Lighting,Tamil Nadu,Tiruvannamalai,663521.23,0.9703362987333983,1.0757575757575757,0.5828692138847358,0.9060916774736875,Timeline Duration
750,Rural Roads,Tamil Nadu,Tiruvannamalai,5779928.69,1.674107322667632,0.7357512953367875,-0.5402978189413368,0.969169929082746,Timeline Duration
751,Sanitation & Drainage,Tamil Nadu,Tiruvannamalai,973397.09,0.8535210263306235,1.1982758620689655,0.4753172635046166,0.6854709248554884,Timeline Duration
752,Electrification,Tamil Nadu,Tiruvannamalai,486368.37,0.4699542270179781,0.8842105263157894,-0.21516346743649173,0.9785498600586513,Timeline Duration
753,School Infrastructure,Tamil Nadu,Vellore,2106014.18,0.9740730105357591,0.6666666666666666,0.4908052698240077,0.5233429948661966,Timeline Duration
754,Community Hall Construction,Tamil Nadu,Vellore,1503207.9,0.8409393507232694,3.9311926605504586,0.4307565374752334,-3.686329348486926,Timeline Duration
755,Street Lighting,Tamil Nadu,Vellore,701219.74,1.0254667617950912,1.303030303030303,0.4851615660941209,0.13088086578028396,Cost Multiplier
756,Health Centre Infrastructure,Tamil Nadu,Vellore,1084241.78,0.361882977669343,3.0588235294117645,-1.153350396865541,-3.502041799114943,Timeline Duration
757,Drinking Water Supply,Tamil Nadu,Vellore,414687.4,0.2759820614594987,0.9366197183098591,-2.319934902961315,0.7824675220526892,Cost Multiplier
758,Health Centre Infrastructure,Tamil Nadu,Vellore,4772644.02,1.592946021055731,1.0588235294117647,0.04253785560552256,0.931434295337143,Timeline Duration
759,Sanitation & Drainage,Tamil Nadu,Vellore,1534325.78,1.345370073451868,1.2413793103448276,0.22975041634449322,0.5956225148776256,Timeline Duration
760,Rural Roads,Tamil Nadu,Vellore,1478524.11,0.4282419683782714,1.2746113989637307,-0.34589162703433046,0.46969860036030725,Timeline Duration
761,Rural Roads,Tamil Nadu,Viluppuram,5697453.62,1.6502191181533776,0.34196891191709844,-0.3481981262184737,-1.703262528964709,Timeline Duration
762,School Infrastructure,Tamil Nadu,Viluppuram,1905565.21,0.8813614165109305,0.6611111111111111,0.4966929048118739,0.4437459465416905,Cost Multiplier
763,Rural Roads,Tamil Nadu,Viluppuram,5536415.73,1.6035758591556712,0.7979274611398963,-0.07750542327605646,0.9606646116965571,Timeline Duration
764,Health Centre Infrastructure,Tamil Nadu,Viluppuram,799958.99,0.2669990648345613,0.9864253393665159,-2.2973825849604452,0.8397854533296012,Cost Multiplier
765,Community Hall Construction,Tamil Nadu,Viluppuram,1594362.36,0.8919338754380014,0.9678899082568807,0.5434276923193598,1.0601921687868963,Timeline Duration
766,Electrification,Andhra Pradesh,Rajahmundry,587601.97,0.567771357347089,0.6631578947368421,0.07087528363429377,0.519532421001546,Timeline Duration
767,School Infrastructure,Andhra Pradesh,Rajahmundry,1466909.27,0.6784744102775759,0.6611111111111111,0.4210404621437962,0.5005939619041283,Timeline Duration
768,Community Hall Construction,Andhra Pradesh,Rajahmundry,2855115.0,1.5972365195394913,0.9587155963302753,-0.012142607442264237,1.1360205173085467,Timeline Duration
769,Drinking Water Supply,Andhra Pradesh,Rajahmundry,1727020.1,1.1493635142519152,1.408450704225352,0.19216256096733858,-0.4927335979973425,Timeline Duration
770,Electrification,Andhra Pradesh,Rajahmundry,707087.77,0.6832247055543844,0.8631578947368421,0.5111476538063433,1.0221088481393015,Timeline Duration
771,Irrigation Facilities,Andhra Pradesh,Rajahmundry,3855124.45,1.1777470902673464,1.1788990825688073,0.21073485553092813,0.6686930084398373,Timeline Duration
772,Sanitation & Drainage,Andhra Pradesh,Chittoor,683828.3,0.5996132908615184,1.146551724137931,0.2467377899233522,0.7000810083367321,Timeline Duration
773,Sports Infrastructure,Andhra Pradesh,Chittoor,781073.19,0.3930433765250547,0.7637362637362637,-0.9288780111650715,0.865179122910954,Cost Multiplier
774,Drinking Water Supply,Andhra Pradesh,Chittoor,982352.49,0.653773578049566,1.2746478873239437,0.4424350338830896,0.4142956204903345,Cost Multiplier
775,Street Lighting,Andhra Pradesh,Chittoor,255245.49,0.3732721016854165,1.0606060606060606,-1.1449552244107548,0.8650993145381429,Cost Multiplier
776,Rural Roads,Andhra Pradesh,Chittoor,5098123.69,1.4766282871379732,0.6269430051813472,0.5064693224312727,0.5678087794855338,Timeline Duration
777,Irrigation Facilities,Andhra Pradesh,Chittoor,4233431.25,1.2933204624650585,1.151376146788991,-0.008707572691989287,0.6517468576002861,Timeline Duration
778,Sports Infrastructure,Rajasthan,Bhilwara,963539.97,0.4848623766303513,1.2307692307692308,0.11369776309057822,0.7147061152196172,Timeline Duration
779,Rural Roads,Rajasthan,Bhilwara,3460020.56,1.002165609084108,1.16580310880829,0.5600306647663605,0.7083044723006766,Timeline Duration
780,Sanitation & Drainage,Rajasthan,Bhilwara,1379656.28,1.2097484738618751,0.5431034482758621,0.17916995499281435,-0.17565992257496466,Cost Multiplier
781,School Infrastructure,Rajasthan,Bhilwara,766250.52,0.3544059474665982,0.9,-1.32289312025288,0.8535161856688321,Cost Multiplier
782,Community Hall Construction,Rajasthan,Bhilwara,1571571.01,0.8791837142187138,0.463302752293578,0.5671542760586484,-0.7372434525918699,Timeline Duration
783,Rural Roads,Rajasthan,Bhilwara,2209685.05,0.6400165333171597,2.564766839378238,0.1457858782945601,-3.527491064439731,Timeline Duration
784,Community Hall Construction,Rajasthan,Bhilwara,1300640.01,0.7276168290055599,1.1009174311926606,0.4820423609384816,0.8381405409696401,Timeline Duration
785,Community Hall Construction,Uttar Pradesh,Lalganj,726117.55,0.4062118227596936,0.47706422018348627,-0.7220148138786724,-0.2916562612130279,Cost Multiplier
786,Community Hall Construction,Uttar Pradesh,Lalganj,2505352.32,1.4015688404204347,1.0458715596330275,0.2725132083871834,1.0592755069869388,Timeline Duration
787,Rural Roads,Uttar Pradesh,Lalganj,3821012.47,1.106723854067365,0.7150259067357513,0.220195162086159,0.6830273152491305,Timeline Duration
788,Drinking Water Supply,Uttar Pradesh,Lalganj,747215.27,0.4972854506035533,0.4859154929577465,0.016457605559865973,-0.473699909899332,Timeline Duration
789,Community Hall Construction,Uttar Pradesh,Lalganj,1236743.22,0.6918710581804457,0.555045871559633,0.4100181640311276,-0.06890747925175082,Cost Multiplier
790,Rural Roads,Uttar Pradesh,Lalganj,5802670.32,1.6806942429142895,1.2279792746113989,-0.8498606782948944,0.43614619390876824,Cost Multiplier
791,Sports Infrastructure,Uttar Pradesh,Lalganj,3012311.58,1.515823522951444,1.3131868131868132,0.07354402995053994,-0.016161484058709655,Cost Multiplier
792,Community Hall Construction,Madhya Pradesh,Hoshangabad,2413544.26,1.3502086723641313,1.0825688073394495,0.30619643381099937,0.9650025947897327,Timeline Duration
793,Drinking Water Supply,Madhya Pradesh,Hoshangabad,930891.96,0.6195256526165811,0.7183098591549296,0.17174511896412875,0.8724130865106023,Timeline Duration
794,Street Lighting,Madhya Pradesh,Hoshangabad,863898.72,1.2633692013823288,0.9848484848484849,0.023342259635089083,1.098173844927037,Timeline Duration
795,School Infrastructure,Madhya Pradesh,Hoshangabad,1925212.94,0.8904488783585491,3.8555555555555556,0.6036278802172294,-3.620512004789743,Timeline Duration
796,Electrification,Madhya Pradesh,Hoshangabad,336795.07,0.32542878309565204,3.610526315789474,-1.2280158475388316,-3.6120473320648756,Timeline Duration
797,Sanitation & Drainage,Madhya Pradesh,Hoshangabad,1374859.91,1.2055427877270812,1.0258620689655173,0.3302936761279726,1.0165622510499297,Timeline Duration
798,Rural Roads,Madhya Pradesh,Hoshangabad,1204604.6,0.34890350555157346,1.0362694300518134,-1.3115198106344879,0.9225952220411281,Cost Multiplier
799,Drinking Water Supply,Madhya Pradesh,Hoshangabad,1964347.17,1.3073090269893235,0.5492957746478874,0.19878347315881234,-0.061615395525062844,Cost Multiplier
800,Electrification,Haryana,Rohtak,1779065.66,1.719025081872674,0.8421052631578947,-1.08593734596365,0.9577417993698412,Cost Multiplier
801,Street Lighting,Haryana,Rohtak,675226.89,0.987454706231274,0.4696969696969697,0.5649163084607766,-0.6013435459958887,Timeline Duration
802,Irrigation Facilities,Haryana,Rohtak,1184813.84,0.36196264755304625,1.0045871559633028,-1.172220389653804,0.8749775840452267,Cost Multiplier
803,Community Hall Construction,Haryana,Rohtak,2205934.95,1.2340658298767377,4.8577981651376145,0.10739826432591557,-4.536049620981917,Timeline Duration
804,Irrigation Facilities,Haryana,Rohtak,3178243.83,0.9709589071612581,1.2660550458715596,0.6322035457331054,0.5354163512236623,Cost Multiplier
805,School Infrastructure,Uttar Pradesh,Akbarpur,1151754.31,0.5327090381410613,6.094444444444444,-0.14494649411084326,-5.385250583155911,Timeline Duration
806,Health Centre Infrastructure,Uttar Pradesh,Akbarpur,3007398.63,1.0037672328612006,0.8009049773755657,0.5646748979652989,0.8979942269634844,Timeline Duration
807,Health Centre Infrastructure,Uttar Pradesh,Akbarpur,3136651.15,1.0469073217893974,1.2217194570135748,0.5254655813779945,0.5857689339274872,Timeline Duration
808,Sports Infrastructure,Uttar Pradesh,Akbarpur,2450876.25,1.233303983644688,5.478021978021978,0.21008951859331065,-4.778410673510077,Timeline Duration
809,Electrification,Uttar Pradesh,Akbarpur,1671567.18,1.6151545010739934,0.968421052631579,-0.21280687228417391,1.1198551586023402,Timeline Duration
